Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
205,slytherinlyfe,,6,2 - 7 - 0,31.94%,44.69%,Other,,slytherinlyfe
206,MissMetal,,4,1 - 4 - 1drop,50.36%,47.09%,Boltund Inteleon,,missmetal
207,Caleb G,,3,1 - 2 - 0drop,63.89%,60.17%,Shadow Rider Calyrex,,shredemer
208,Dcintell,,3,1 - 2 - 0drop,61.11%,55.10%,Gengar,,dcintell
209,Arne Van Braeckel,,3,1 - 2 - 0drop,60.19%,58.62%,Rayquaza,,arneboy11
210,Paveway42,,3,1 - 3 - 0drop,57.94%,53.55%,Gengar,,paveway42
211,frankibby,,3,1 - 2 - 0drop,57.41%,40.52%,Umbreon Urshifu,,frankibby
212,Valkano,,3,1 - 4 - 0drop,54.17%,49.19%,Inteleon,,valkano
213,Fauxnetix,,3,1 - 3 - 0drop,53.82%,46.89%,Glaceon Inteleon,,fauxnetix
214,Jesse Parker,,3,1 - 1 - 0drop,53.33%,52.83%,Rapid Strike Malamar,,jdparker11
215,James Simms,,3,1 - 3 - 0drop,52.36%,47.01%,Other,,4600737
216,GabsBaptista,,3,1 - 1 - 0drop,51.39%,55.42%,Mew Genesect,,gabsbaptista
217,uhkirruh,,3,1 - 4 - 0drop,50.00%,49.06%,Jolteon Inteleon,,uhkirruh
218,Ryota S,,3,1 - 3 - 0drop,50.00%,43.48%,Mew Genesect,,mawssa2000
219,Major D,,3,1 - 3 - 0drop,49.58%,48.75%,Zacian,,majorduncan1
220,VolcanTurtleTCG,,3,1 - 4 - 0drop,49.44%,44.03%,Other,,volcanturtletcg
221,lrzanardo,,3,1 - 2 - 0drop,49.07%,51.69%,Suicune Inteleon,,lrzanardo
222,fastandcool,,3,1 - 2 - 0drop,48.15%,44.14%,Dark Box Inteleon,,fastandcool
223,Megan Miller,,3,1 - 4 - 0drop,47.54%,51.47%,Umbreon Urshifu,,mmmiller17
224,WarKillah,,3,1 - 3 - 0drop,47.52%,49.41%,Duraludon,,warkillah
225,sacksack17,,3,1 - 2 - 0drop,47.49%,49.08%,Gengar,,sacksack17
226,rain,,3,1 - 2 - 0drop,46.67%,45.87%,Dragapult Inteleon,,rain
227,Bielcosta,,3,1 - 3 - 0drop,46.25%,45.24%,Inteleon Inteleon,,bielcosta
228,Mikela G,,3,1 - 3 - 0drop,46.13%,42.04%,Jolteon Inteleon,,realcloudberry
229,Montana Drew,,3,1 - 4 - 0drop,45.62%,49.38%,Inteleon Inteleon,,tanaxjordan
230,Alex Hamilton,,3,1 - 3 - 0drop,45.42%,46.95%,Mew Genesect,,omegascizor456
231,foundjellyfish5,,3,1 - 6 - 0drop,44.60%,45.34%,Rapid Strike Urshifu,,foundjellyfish5
232,Pascuero,,3,1 - 3 - 0drop,44.44%,46.12%,Urshifu Inteleon,,pascuero
233,CaRif7,,3,1 - 3 - 0drop,44.03%,49.72%,Leafeon Moltres,,carif7
234,jasmej271190,,3,1 - 6 - 0drop,43.25%,44.84%,Mew Genesect,,jasmej271190
235,Louisianimal504,,3,1 - 4 - 0drop,42.46%,45.48%,Duraludon,,louisianimal504
236,Ryoma,,3,1 - 3 - 0drop,41.96%,44.44%,Mew Genesect,,ryoma
237,FishOuttaWater,,3,1 - 2 - 0drop,41.67%,46.04%,Zacian,,fishouttawater
238,Jacob Walker,,3,1 - 4 - 0drop,41.10%,44.48%,Duraludon,,jaybob952
239,Kevin Abernathy,,3,1 - 4 - 0drop,40.40%,47.75%,Victini,,kevbot719
240,Buffalowned,,3,1 - 2 - 0drop,40.19%,47.40%,Umbreon Urshifu,,buffalowned
241,Sig1295,,3,1 - 3 - 0drop,39.86%,43.82%,Mew Genesect,,sig1295
242,Kirbbyman,,3,1 - 6 - 0drop,39.68%,46.34%,Mew Genesect,,kirbbyman
243,HypnotikTCG,,3,1 - 2 - 0drop,38.33%,49.81%,Mew Genesect,,hypnotiktcg
244,RealAB7,,3,1 - 2 - 0drop,38.33%,41.33%,Inteleon Inteleon,,realab7
245,sailorsphynx,,3,1 - 4 - 0drop,37.56%,43.48%,Calyrex Inteleon,,sailorsphynx
246,Sorethumbcollector,,3,1 - 3 - 0drop,37.38%,45.63%,Urshifu Inteleon,,sorethumbcollector
247,ryan williamson,,3,1 - 4 - 0drop,37.22%,42.71%,Hoopa Moltres,,huskaroo
248,SofloPokemonTCG,,3,1 - 4 - 0drop,35.71%,43.88%,Gengar,,soflopokemontcg
249,[GUH] Pablo,,3,1 - 0 - 0drop,33.33%,48.38%,Gengar,,drtastebad
250,seaofdarkness,,3,1 - 3 - 0drop,33.33%,43.15%,Rapid Strike Malamar,,seaofdarkness
251,Ludivic C,,0,0 - 1 - 0drop,66.67%,52.47%,Mew Genesect,,captainwetpants
252,Tommyb89,,0,0 - 1 - 0drop,66.67%,47.66%,Mew Genesect,,tommyb89
253,tostycr36,,0,0 - 3 - 0drop,59.26%,47.09%,Mew Genesect,,tostycr36
254,Frenillo,,0,0 - 2 - 0drop,58.33%,55.46%,Umbreon Urshifu,,frenillo
255,afranco23,,0,0 - 3 - 0drop,57.41%,50.56%,Leafeon Moltres,,afranco23
256,renekcrew,,0,0 - 2 - 0drop,56.94%,52.49%,Duraludon,,renekcrew
257,lucasnobre,,0,0 - 1 - 0drop,55.56%,58.33%,Duraludon,,lucasnobre
258,talonslame,,0,0 - 1 - 0drop,55.56%,55.25%,Duraludon,,talonslame
259,carteranderson,,0,0 - 1 - 0drop,55.56%,54.75%,Urshifu Inteleon,,carteranderson
260,KalArt,,0,0 - 2 - 0drop,55.56%,53.73%,Gengar,,kalart
261,GabrielSmartTCG,,0,0 - 2 - 0drop,55.56%,46.10%,Umbreon Urshifu,,gabrielsmarttcg
262,heavyarms9898,,0,0 - 2 - 0drop,54.76%,45.28%,Duraludon,,heavyarms9898
263,Zach Cohen,,0,0 - 2 - 0drop,52.78%,57.19%,Jolteon Inteleon,,zachthemudkip
264,pokeoh09,,0,0 - 2 - 0drop,52.78%,48.29%,Other,,pokeoh09
265,Timothy Madison,,0,0 - 1 - 0drop,50.00%,64.58%,Dark Box Inteleon,,linoleumcrab
266,Manupango,,0,0 - 2 - 0drop,50.00%,56.50%,Hoopa Moltres,,manupango
267,HaruN,,0,0 - 1 - 0drop,50.00%,43.98%,Umbreon Urshifu,,harun
268,Vaughn,,0,0 - 2 - 0drop,49.21%,45.15%,Mew Genesect,,vaughn
269,Dadmistaken,,0,0 - 3 - 0drop,48.81%,51.33%,Eternatus,,dadmistaken
270,SuperSulcata,,0,0 - 2 - 0drop,47.62%,47.71%,Suicune Moltres,,supersulcata
271,CeeCeeSauce,,0,0 - 3 - 0drop,47.22%,45.36%,Umbreon Urshifu,,ceeceesauce
272,Alexid,,0,0 - 5 - 0drop,44.67%,46.20%,Dark Box Inteleon,,alexid
273,sapocururu,,0,0 - 2 - 0drop,44.44%,48.32%,Duraludon,,sapocururu
274,Openogility,,0,0 - 5 - 0drop,44.44%,45.35%,Suicune Moltres,,openogility
275,Brybox,,0,0 - 3 - 0drop,43.89%,46.75%,Jolteon Inteleon,,brybox
276,DestrucThor23,,0,0 - 5 - 0drop,43.56%,45.36%,Dark Box Inteleon,,destructhor23
277,orange15432,,0,0 - 1 - 0drop,42.86%,45.00%,Hoopa Moltres,,orange15432
278,wakingeyes,,0,0 - 2 - 0drop,41.67%,58.18%,Zacian,,wakingeyes
279,ianlaneifa,,0,0 - 3 - 0drop,41.67%,38.38%,Dark Box Inteleon,,ianlaneifa
280,Halokid41598,,0,0 - 4 - 0drop,40.28%,48.48%,Dark Box Inteleon,,halokid41598
281,GABRIEL23,,0,0 - 5 - 0drop,40.00%,44.47%,Gengar,,gabriel23
282,Angel22Aranibar,,0,0 - 1 - 0drop,40.00%,44.44%,Jolteon Inteleon,,angel22aranibar
283,sencha,,0,0 - 3 - 0drop,38.89%,44.15%,Dark Box Inteleon,,kirikisencha
