Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
126,leozin123,,12,4 - 5 - 0,44.79%,48.27%,Durant,,leozin123
127,evltrtl,,12,4 - 4 - 0drop,44.79%,48.01%,Durant,,evltrtl
128,James Simms,,12,4 - 5 - 0,42.90%,45.19%,Calyrex Inteleon,,4600737
129,SEHTCG,,12,4 - 5 - 0,40.43%,44.55%,Other,,sehtcg
130,James Castaneda,,12,4 - 5 - 0,39.59%,47.83%,Mew Genesect,,memejesus7099
131,wichers,,12,4 - 5 - 0,38.80%,44.31%,Duraludon,,wichers
132,Bruno Souza,,12,4 - 4 - 0drop,37.15%,47.80%,Rapid Strike Malamar,,bhhenriques
133,Jefersonsilva,,11,3 - 3 - 2drop,47.05%,48.13%,Dark Inteleon,,jefersonsilva
134,Connor O,,10,3 - 5 - 1,43.00%,45.01%,Togekiss Inteleon,,talonflame23185
135,tsubame1946,,9,3 - 1 - 0drop,72.22%,58.70%,Mew Genesect,,tsubame1946
136,JorgeR,,9,3 - 3 - 0drop,60.19%,49.40%,Dark Arceus,,jorger
137,Christian Jaramillo,,9,3 - 3 - 0drop,57.41%,49.17%,Dark Inteleon,,setokaiba1308
138,ThatGoodPizza,,9,3 - 6 - 0,57.38%,49.28%,Mew Genesect,,thatgoodpizza
139,Tr4shJ4ck,,9,3 - 5 - 0drop,55.70%,46.40%,Suicune Moltres,,tr4shj4ck
140,Jpizzy41,,9,3 - 3 - 0drop,55.36%,53.54%,Gengar,,jpizzy41
141,Aman227,,9,3 - 3 - 0drop,54.63%,52.19%,Mew Genesect,,aman227
142,mkirby,,9,3 - 4 - 0drop,54.37%,51.45%,Arceus Duraludon,,mkirby
143,salva303,,9,3 - 1 - 0drop,54.17%,60.80%,Togekiss,,salva303
144,Fitypaldis,,9,3 - 3 - 0drop,53.97%,52.47%,Mew Genesect,,fitypaldis
145,Kidodevil,,9,3 - 4 - 0drop,53.11%,47.73%,Sableye Inteleon,,kidodevil
146,Henrique Jorge,,9,3 - 4 - 0drop,52.14%,48.15%,Charizard,,hbjtrevo
147,afuller5419,,9,3 - 5 - 0drop,50.15%,48.12%,Arceus Duraludon,,afuller5419
148,EvanCampbell94,,9,3 - 4 - 0drop,49.99%,53.34%,Dark Inteleon,,evancampbell94
149,Proto1551,,9,3 - 3 - 0drop,49.72%,53.17%,Raichu Flaaffy,,proto1551
150,APackOfAlpacas,,9,3 - 4 - 0drop,48.97%,47.42%,Entei,,apackofalpacas
151,Leandro Fernandes,,9,3 - 1 - 0drop,48.91%,50.33%,Wormadam Box,,leandropringos
