Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
158,7heMC,,6,2 - 4 - 0,36.11%,44.49%,Sableye Inteleon,,7hemc
159,DeadSpace,,6,2 - 4 - 0,36.11%,44.26%,Calyrex Inteleon,,deadspace
160,JulioPokeDad,,4,1 - 4 - 1,51.39%,43.70%,Other,,juliopokedad
161,evltrtl,,4,1 - 3 - 1drop,46.67%,44.06%,Dracozolt,,evltrtl
162,xtracrispy83,,4,1 - 2 - 1drop,45.83%,43.86%,Calyrex Inteleon,,xtracrispy83
163,sampsontucker,,3,1 - 2 - 0drop,66.67%,50.37%,Calyrex Inteleon,,sampsontucker
164,pedromon,,3,1 - 2 - 0drop,61.11%,55.93%,Shadow Rider Calyrex,,pedromon
165,AnotherR,,3,1 - 2 - 0drop,61.11%,45.83%,Jolteon Inteleon,,anotherr
166,Danny1027,,3,1 - 3 - 0drop,60.42%,46.81%,Jolteon Inteleon,,danny1027
167,thesnorlaxian,,3,1 - 2 - 0drop,58.33%,55.36%,Coalossal,,thesnorlaxian
168,Savid400,,3,1 - 2 - 0drop,58.33%,51.79%,Shadow Rider Calyrex,,savid400
169,Merk43,,3,1 - 3 - 0drop,58.33%,47.35%,Suicune Ludicolo,,merk43
170,Axel Sarmento,,3,1 - 1 - 0drop,58.33%,46.53%,Sableye Inteleon,,axelmatheus
171,mattymafmat,,3,1 - 3 - 0drop,58.33%,46.18%,Dragapult,,mattymafmat
172,Mario Yanez,,3,1 - 4 - 0drop,55.33%,49.83%,Jolteon Inteleon,,marioyanez
173,Ryan Mefford,,3,1 - 3 - 0drop,53.75%,44.05%,Jolteon Inteleon,,mefftrpt1
174,kylocL,,3,1 - 2 - 0drop,52.78%,53.47%,Dragapult Inteleon,,kylocl
175,Valkano,,3,1 - 5 - 0,51.39%,44.03%,Zacian,,valkano
176,axellvarez,,3,1 - 2 - 0drop,50.00%,49.07%,Corviknight,,axellvarez
177,Cristopoket,,3,1 - 2 - 0drop,50.00%,45.13%,Eternatus,,cristopoket
178,zattack10,,3,1 - 4 - 0drop,49.67%,45.06%,Umbreon Urshifu,,zattack10
179,TrittyCent,,3,1 - 3 - 0drop,47.92%,43.77%,Sylveon,,trittycent
180,Marcel,,3,1 - 2 - 0drop,47.22%,55.00%,Leafeon Inteleon,,marcel
181,Alex Hamilton,,3,1 - 2 - 0drop,47.22%,51.96%,Shadow Rider Calyrex,,omegascizor456
182,OMGtapulele,,3,1 - 2 - 0drop,47.22%,48.61%,Suicune Ludicolo,,omgtapulele
183,GeisslerAlec,,3,1 - 2 - 0drop,46.67%,46.67%,Sylveon,,geissleralec
184,Timm101,,3,1 - 3 - 0drop,43.75%,47.35%,Umbreon Urshifu,,timm101
185,Henrique Jorge,,3,1 - 3 - 0drop,43.75%,44.83%,Urshifu Inteleon,,hbjtrevo
186,SirDiguinho,,3,1 - 4 - 0drop,43.33%,42.78%,Alcremie,,sirdiguinho
187,Undertaker,,3,1 - 5 - 0,43.06%,45.37%,Zacian Inteleon,,undertaker
188,Rjg,,3,1 - 2 - 0drop,41.67%,59.72%,Donphan,,rjg
189,mille1216,,3,1 - 2 - 0drop,41.67%,46.79%,Vikavolt,,mille1216
190,jankypm,,3,1 - 4 - 0drop,41.67%,44.03%,Suicune Ludicolo,,jankypm
191,Excalibur1991,,3,1 - 4 - 0drop,41.33%,43.15%,Calyrex Inteleon,,excalibur1991
192,Leousrac,,3,1 - 5 - 0,40.28%,44.41%,Orbeetle,,leousrac
193,pickelsirota,,3,1 - 5 - 0,40.28%,43.75%,Wailord,,pickelsirota
194,Nightry11,,3,1 - 5 - 0,39.67%,45.74%,Other,,nightry11
195,Samuel Brooks-Garrigan,,3,1 - 5 - 0,38.89%,45.56%,Decidueye Inteleon,,purgeemoji123
196,Julio Jimenez,,3,1 - 1 - 0drop,37.50%,52.50%,Dragapult Inteleon,,owohunt
197,Gtown,,3,1 - 5 - 0,37.50%,45.61%,Umbreon Urshifu,,gtown
198,abewiththebabes,,3,1 - 3 - 0drop,35.00%,45.24%,Calyrex Inteleon,,abewiththebabes
199,Ztporlier,,3,1 - 2 - 0drop,32.78%,50.83%,Metagross,,ztporlier
200,Bumpei Matsuda,,3,1 - 3 - 0drop,30.83%,49.54%,Weezing Inteleon,,bumpei
201,Carter Randall,,2,0 - 1 - 2drop,41.67%,46.35%,Corviknight,,darklightning2
202,jonnybrah,,0,0 - 1 - 0drop,83.33%,54.17%,Rapid Strike Urshifu,,jonnybrah
203,Luis Ruiz,,0,0 - 2 - 0drop,83.33%,51.94%,Sylveon,,luisruiz1112
204,coronelzeta,,0,0 - 1 - 0drop,83.33%,49.72%,Eternatus,,coronelzeta
205,satuki,,0,0 - 1 - 0drop,66.67%,62.50%,Dragapult Inteleon,,satuki
206,Rezolution,,0,0 - 1 - 0drop,66.67%,62.50%,Umbreon Urshifu,,rezolution
207,Colin0710,,0,0 - 1 - 0drop,66.67%,56.94%,Umbreon Urshifu,,colin0710
208,BrickBoy24,,0,0 - 1 - 0drop,66.67%,55.83%,Leafeon Inteleon,,brickboy24
209,Leandro Fernandes,,0,0 - 2 - 0drop,66.67%,54.03%,Zacian,,leandropringos
210,Ian Fukuda,,0,0 - 2 - 0drop,66.67%,49.31%,Suicune Ludicolo,,ianfukuda
211,Benjamin Merritt,,0,0 - 1 - 0drop,60.00%,48.00%,Decidueye,,burningblaziken
212,Jowzee,,0,0 - 2 - 0drop,58.33%,54.63%,Wailord,,jowzee
213,JosephGambit,,0,0 - 2 - 0drop,58.33%,52.78%,Suicune Ludicolo,,josephgambit
214,Huntaj82,,0,0 - 2 - 0drop,58.33%,50.00%,Umbreon Urshifu,,huntaj82
215,Chrome2013,,0,0 - 3 - 0drop,52.78%,45.73%,Suicune Ludicolo,,chrome2013
216,BrandonSalazar,,0,0 - 1 - 0drop,50.00%,68.06%,Urshifu Blaziken,,brandonsalazar
217,sjhunt11,,0,0 - 2 - 0drop,50.00%,56.67%,Jolteon Inteleon,,sjhunt11
