deck,opposing_deck,t_url,date,winrate,games_played
Duraludon,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Duraludon,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Duraludon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.17,6
Duraludon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.33,3
Duraludon,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Duraludon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,4
Duraludon,Suicune Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Duraludon,Gengar,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Duraludon,Sandaconda Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Duraludon,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Duraludon,Zacian,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,3
Duraludon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Duraludon,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Urshifu Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,4
Urshifu Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,4
Urshifu Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,4
Urshifu Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Urshifu Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Urshifu Inteleon,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Urshifu Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.67,3
Umbreon Urshifu,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Umbreon Urshifu,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.67,6
Umbreon Urshifu,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.75,4
Umbreon Urshifu,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Umbreon Urshifu,Sandaconda Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Umbreon Urshifu,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,3
Umbreon Urshifu,Eternatus,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Eternatus,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Eternatus,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Eternatus,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Eternatus,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Eternatus,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Eternatus,Zacian,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Jolteon Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.67,6
Jolteon Inteleon,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Jolteon Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.25,4
Jolteon Inteleon,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Jolteon Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.67,6
Jolteon Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,4
Jolteon Inteleon,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.75,4
Jolteon Inteleon,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Jolteon Inteleon,Other,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Jolteon Inteleon,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Jolteon Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.33,6
Jolteon Inteleon,Mad Party,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Jolteon Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Jolteon Inteleon,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Mew Genesect,Zacian,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Mew Genesect,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Mew Genesect,Sandaconda Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Mew Genesect,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.67,3
Mew Genesect,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.2,5
Mew Genesect,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.33,6
Mew Genesect,Suicune Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.25,4
Mew Genesect,Other,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Mew Genesect,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,12
Mew Genesect,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Mew Genesect,Mad Party,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Mew Genesect,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,6
Mew Genesect,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Mew Genesect,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Mew Genesect,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Mew Genesect,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Suicune Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.8,5
Suicune Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Suicune Inteleon,Zacian Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Suicune Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Suicune Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Urshifu Moltres,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Urshifu Moltres,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Urshifu Moltres,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Urshifu Moltres,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Urshifu Moltres,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Suicune Moltres,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.75,4
Suicune Moltres,Gengar,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Suicune Moltres,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Suicune Moltres,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Suicune Moltres,Zacian Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Suicune Moltres,Zacian,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Suicune Moltres,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Other,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Other,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Other,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Other,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Jolteon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Jolteon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Jolteon,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Jolteon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Jolteon,Zacian,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Jolteon,Other,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Jolteon,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Jolteon,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Dark Box Inteleon,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Dark Box Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.25,4
Dark Box Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Dark Box Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Dark Box Inteleon,Zacian Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Dark Box Inteleon,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Dark Box Inteleon,Other,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Dark Box Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,6
Dark Box Inteleon,Gengar,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Dark Box Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Dark Box Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Dark Box Inteleon,Suicune Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Sandaconda Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,2
Sandaconda Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Sandaconda Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Leafeon Moltres,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Leafeon Moltres,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Leafeon Moltres,Suicune Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Leafeon Moltres,Zacian,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Leafeon Moltres,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Leafeon Moltres,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Zacian Moltres,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Zacian Moltres,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,2
Zacian Moltres,Suicune Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Zacian Moltres,Mad Party,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Suicune Ludicolo,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Suicune Ludicolo,Mad Party,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Suicune Ludicolo,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Suicune Ludicolo,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Rapid Strike Urshifu,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Rapid Strike Urshifu,Eternatus,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Rapid Strike Urshifu,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Rapid Strike Urshifu,Jolteon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Rapid Strike Urshifu,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Calyrex Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Calyrex Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Calyrex Inteleon,Mad Party,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,1.0,1
Mad Party,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Mad Party,Mew Genesect,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Mad Party,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Mad Party,Zacian Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Mad Party,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.5,2
Gengar,Suicune Moltres,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Gengar,Duraludon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Gengar,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61dcecf7f53de465274e4e25/,2022-01-10,0.0,1
Jolteon Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.47,40
Jolteon Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.47,80
Jolteon Inteleon,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Jolteon Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.33,6
Jolteon Inteleon,Sylveon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,3
Jolteon Inteleon,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.2,5
Jolteon Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.43,28
Jolteon Inteleon,Zacian,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.79,14
Jolteon Inteleon,Gengar,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.17,6
Jolteon Inteleon,Hoopa Genesect,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,4
Jolteon Inteleon,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.89,9
Jolteon Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.23,26
Jolteon Inteleon,Victini,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.57,7
Jolteon Inteleon,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.75,8
Jolteon Inteleon,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.43,21
Jolteon Inteleon,Victini Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,2
Jolteon Inteleon,Single Strike Urshifu,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,4
Jolteon Inteleon,Other,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,4
Jolteon Inteleon,Hoopa Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.67,6
Jolteon Inteleon,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,2
Jolteon Inteleon,Gengar Umbreon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,2
Jolteon Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.09,11
Jolteon Inteleon,Suicune Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,3
Jolteon Inteleon,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,6
Jolteon Inteleon,Weezing Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Jolteon Inteleon,Mad Party,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Jolteon Inteleon,Lapras,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Jolteon Inteleon,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.25,4
Jolteon Inteleon,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.33,3
Jolteon Inteleon,Leafeon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Jolteon Inteleon,Decidueye Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Jolteon Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Jolteon Inteleon,Corviknight,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Jolteon Inteleon,Stonjourner,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.59,54
Dark Box Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.2,10
Dark Box Inteleon,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.6,5
Dark Box Inteleon,Dark Box Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.45,44
Dark Box Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.6,15
Dark Box Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.43,21
Dark Box Inteleon,Victini,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.67,3
Dark Box Inteleon,Single Strike Urshifu,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,2
Dark Box Inteleon,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.8,5
Dark Box Inteleon,Gengar Umbreon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Leafeon Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,2
Dark Box Inteleon,Suicune Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.25,4
Dark Box Inteleon,Zacian,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.29,17
Dark Box Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.68,19
Dark Box Inteleon,Durant,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Dark Box Inteleon,Suicune,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Shadow Rider Calyrex,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Dark Box Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Glaceon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,3
Dark Box Inteleon,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,6
Dark Box Inteleon,Suicune Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.33,3
Dark Box Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.17,6
Dark Box Inteleon,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,6
Dark Box Inteleon,Dragapult Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.33,3
Dark Box Inteleon,Other,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Dark Box Inteleon,Leafeon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.25,4
Dark Box Inteleon,Hoopa Genesect,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Gengar,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Dark Box Inteleon,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Blissey,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,1.0,1
Dark Box Inteleon,Stonjourner,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,2
Dark Box Inteleon,Corviknight,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.0,1
Dark Box Inteleon,Hoopa Moltres,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,2
Mew Genesect,Mad Party,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.5,2
Mew Genesect,Mew Genesect,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.46,312
Mew Genesect,Zacian,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.47,36
Mew Genesect,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/61c4613654b82a0ab761b7bc/,2022-01-10,0.53,17
