deck,opposing_deck,date,winrate,games_played
Other,Rapid Strike Malamar,2021-12-20,0.0,1
Other,Charizard,2021-12-20,0.0,1
Other,Leafeon Moltres,2021-12-20,0.0,1
Other,Other,2021-12-20,0.4,10
Other,Boltund Flaaffy,2021-12-20,0.0,1
Other,Gengar,2021-12-20,1.0,1
Other,Rayquaza,2021-12-20,0.0,1
Other,Zacian,2021-12-20,0.0,1
Leafeon,Duraludon,2021-12-20,0.5,2
Leafeon,Malamar (VMAX),2021-12-20,1.0,1
Leafeon,Jolteon Inteleon,2021-12-20,0.5,2
Leafeon,Calyrex Inteleon,2021-12-20,1.0,1
Leafeon,Mew Genesect,2021-12-20,0.0,1
Leafeon,Urshifu Inteleon,2021-12-20,0.0,1
Leafeon Inteleon,Mew Genesect,2021-12-20,0.25,8
Leafeon Inteleon,Jolteon Inteleon,2021-12-20,0.5,2
Leafeon Inteleon,Urshifu Inteleon,2021-12-20,0.33,3
Leafeon Inteleon,Umbreon Urshifu,2021-12-20,1.0,2
Leafeon Inteleon,Calyrex Inteleon,2021-12-20,0.75,4
Leafeon Inteleon,Victini Inteleon,2021-12-20,0.0,1
Leafeon Inteleon,Suicune Ludicolo,2021-12-20,0.0,1
Leafeon Inteleon,Rayquaza,2021-12-20,0.0,1
Leafeon Inteleon,Inteleon Inteleon,2021-12-20,0.0,1
Urshifu Moltres,Zacian,2021-12-20,0.5,2
Urshifu Moltres,Gengar,2021-12-20,1.0,1
Urshifu Moltres,Jolteon Inteleon,2021-12-20,0.5,2
Urshifu Moltres,Victini,2021-12-20,0.0,1
Urshifu Moltres,Eternatus,2021-12-20,1.0,1
Urshifu Moltres,Umbreon Urshifu,2021-12-20,1.0,1
Urshifu Moltres,Mew Genesect,2021-12-20,0.0,2
Urshifu Moltres,Calyrex Inteleon,2021-12-20,0.0,1
Urshifu Moltres,Stonjourner,2021-12-20,0.0,1
Rayquaza Flaaffy,Other,2021-12-20,1.0,1
Rayquaza Flaaffy,Duraludon,2021-12-20,1.0,1
Rayquaza Flaaffy,Zacian,2021-12-20,0.0,1
Rayquaza Flaaffy,Mew Genesect,2021-12-20,0.33,3
Rayquaza Flaaffy,Tornadus,2021-12-20,1.0,1
Tornadus,Umbreon Urshifu,2021-12-20,1.0,1
Tornadus,Inteleon Inteleon,2021-12-20,1.0,1
Tornadus,Ice Rider Calyrex,2021-12-20,1.0,1
Tornadus,Mew Genesect,2021-12-20,0.17,6
Tornadus,Suicune Ludicolo,2021-12-20,0.0,1
Tornadus,Urshifu Inteleon,2021-12-20,0.0,1
Tornadus,Rayquaza Flaaffy,2021-12-20,0.0,1
Tornadus,Jolteon Inteleon,2021-12-20,0.0,2
Sylveon,Umbreon Urshifu,2021-12-20,0.33,3
Sylveon,Mew Genesect,2021-12-20,0.29,7
Sylveon,Victini,2021-12-20,0.0,1
Sylveon,Victini Inteleon,2021-12-20,1.0,1
Sylveon,Urshifu Inteleon,2021-12-20,0.5,2
Sylveon,Suicune Ludicolo,2021-12-20,0.0,1
Sylveon,Jolteon Inteleon,2021-12-20,0.4,5
Sylveon,Duraludon,2021-12-20,0.0,1
Sylveon,Eternatus,2021-12-20,0.0,1
Sylveon,Suicune Inteleon,2021-12-20,1.0,1
Sylveon,Gengar,2021-12-20,1.0,1
Sylveon,Zacian,2021-12-20,0.0,1
Sylveon,Obstagoon Inteleon,2021-12-20,1.0,1
Sableye Inteleon,Zacian,2021-12-20,0.5,2
Sableye Inteleon,Umbreon Urshifu,2021-12-20,0.0,2
Sableye Inteleon,Mew Genesect,2021-12-20,0.4,5
Sableye Inteleon,Jolteon Inteleon,2021-12-20,0.0,1
Sableye Inteleon,Duraludon,2021-12-20,0.0,1
Weezing Inteleon,Gengar Inteleon,2021-12-20,1.0,1
Weezing Inteleon,Mew Genesect,2021-12-20,0.0,5
Weezing Inteleon,Duraludon,2021-12-20,1.0,2
Weezing Inteleon,Inteleon,2021-12-20,0.0,1
Weezing Inteleon,Gengar,2021-12-20,0.0,1
Weezing Inteleon,Umbreon Urshifu,2021-12-20,0.0,1
Obstagoon Inteleon,Umbreon Urshifu,2021-12-20,0.0,3
Obstagoon Inteleon,Mew Genesect,2021-12-20,0.0,2
Obstagoon Inteleon,Flareon,2021-12-20,1.0,1
Obstagoon Inteleon,Gengar Inteleon,2021-12-20,1.0,1
Obstagoon Inteleon,Duraludon,2021-12-20,0.0,1
Obstagoon Inteleon,Genesect Toxtricity,2021-12-20,1.0,1
Obstagoon Inteleon,Jolteon Inteleon,2021-12-20,0.0,1
Obstagoon Inteleon,Sylveon,2021-12-20,0.0,1
Obstagoon Inteleon,Rapid Strike Malamar,2021-12-20,0.0,1
Gardevoir,Hoopa Moltres,2021-12-20,0.0,1
Gardevoir,Mew Genesect,2021-12-20,0.0,2
Gardevoir,Other,2021-12-20,0.0,2
Gardevoir,Jolteon Inteleon,2021-12-20,0.0,1
Gardevoir,Umbreon Urshifu,2021-12-20,0.0,1
Gardevoir,Urshifu Inteleon,2021-12-20,1.0,2
Gardevoir,Suicune Ludicolo,2021-12-20,0.0,1
Urshifu Cinccino,Zacian,2021-12-20,0.0,1
Urshifu Cinccino,Jolteon Inteleon,2021-12-20,0.5,2
Urshifu Cinccino,Duraludon,2021-12-20,1.0,1
Urshifu Cinccino,Mew Genesect,2021-12-20,0.0,2
Malamar (VMAX),Victini Inteleon,2021-12-20,0.0,1
Malamar (VMAX),Leafeon,2021-12-20,0.0,1
Malamar (VMAX),Mew Genesect,2021-12-20,1.0,1
Malamar (VMAX),Gengar,2021-12-20,0.0,1
Malamar (VMAX),Ice Rider Calyrex,2021-12-20,1.0,1
Malamar (VMAX),Rapid Strike Malamar,2021-12-20,0.0,1
Dracozolt,Jolteon Inteleon,2021-12-20,1.0,1
Dracozolt,Urshifu Inteleon,2021-12-20,0.0,1
Dracozolt,Rapid Strike Malamar,2021-12-20,0.0,1
Dracozolt,Duraludon,2021-12-20,0.0,1
Dracozolt,Leafeon Moltres,2021-12-20,1.0,1
Dracozolt,Mew Genesect,2021-12-20,0.0,1
Boltund Flaaffy,Shadow Rider Calyrex,2021-12-20,0.0,1
Boltund Flaaffy,Blissey,2021-12-20,0.0,1
Boltund Flaaffy,Urshifu Inteleon,2021-12-20,0.0,1
Boltund Flaaffy,Zacian,2021-12-20,0.0,1
Boltund Flaaffy,Gengar,2021-12-20,0.0,1
Boltund Flaaffy,Inteleon Inteleon,2021-12-20,1.0,1
Boltund Flaaffy,Other,2021-12-20,1.0,1
Boltund Flaaffy,Jolteon Inteleon,2021-12-20,0.0,1
Genesect Toxtricity,Urshifu Inteleon,2021-12-20,1.0,1
Genesect Toxtricity,Mew Genesect,2021-12-20,0.0,1
Genesect Toxtricity,Inteleon,2021-12-20,0.0,1
Genesect Toxtricity,Jolteon Inteleon,2021-12-20,0.0,1
Genesect Toxtricity,Obstagoon Inteleon,2021-12-20,0.0,1
Morpeko,Duraludon,2021-12-20,0.0,1
Morpeko,Calyrex Inteleon,2021-12-20,1.0,1
Morpeko,Dark Box Inteleon,2021-12-20,0.0,1
Morpeko,Inteleon Inteleon,2021-12-20,0.0,1
Morpeko,Eternatus,2021-12-20,0.0,1
Morpeko,Jolteon Inteleon,2021-12-20,0.0,1
Blaziken,Eternatus,2021-12-20,1.0,1
Blaziken,Suicune Inteleon,2021-12-20,0.0,1
Blaziken,Hoopa Moltres,2021-12-20,0.0,1
Lapras,Umbreon Urshifu,2021-12-20,0.0,1
Lapras,Duraludon,2021-12-20,0.0,1
Lapras,Victini Inteleon,2021-12-20,1.0,1
Lapras,Mew Genesect,2021-12-20,0.0,1
Ice Rider Calyrex,Duraludon,2021-12-20,1.0,1
Ice Rider Calyrex,Tornadus,2021-12-20,0.0,1
Ice Rider Calyrex,Jolteon Inteleon,2021-12-20,0.0,1
Ice Rider Calyrex,Urshifu Inteleon,2021-12-20,0.0,1
Ice Rider Calyrex,Malamar (VMAX),2021-12-20,0.0,1
Ice Rider Calyrex,Suicune Ludicolo,2021-12-20,0.0,1
Rayquaza,Blissey,2021-12-20,1.0,1
Rayquaza,Hoopa Moltres,2021-12-20,0.0,1
Rayquaza,Mew Genesect,2021-12-20,0.0,2
Rayquaza,Calyrex Inteleon,2021-12-20,0.0,1
Rayquaza,Rapid Strike Malamar,2021-12-20,0.0,1
Rayquaza,Gengar,2021-12-20,0.0,1
Rayquaza,Leafeon Inteleon,2021-12-20,0.0,1
Rayquaza,Jolteon Inteleon,2021-12-20,0.0,1
Rayquaza,Other,2021-12-20,0.0,1
Glaceon Inteleon,Jolteon Inteleon,2021-12-20,1.0,1
Glaceon Inteleon,Mew Genesect,2021-12-20,0.0,3
Flareon,Duraludon,2021-12-20,0.0,1
Flareon,Urshifu Inteleon,2021-12-20,0.0,1
Flareon,Obstagoon Inteleon,2021-12-20,0.0,1
Flareon,Gengar,2021-12-20,0.0,1
Coalossal (Tar Generator),Mew Genesect,2021-12-20,0.0,1
Crabominable Inteleon,Umbreon Urshifu,2021-12-20,0.0,1
Tapu Koko Electrode,Zacian,2021-12-20,0.0,1
Tapu Koko Electrode,Mew Genesect,2021-12-20,0.0,1
Decidueye Inteleon,Mew Genesect,2021-12-20,0.0,1
Decidueye Inteleon,Suicune Inteleon,2021-12-20,0.0,1
Charizard,Mew Genesect,2021-12-20,0.0,2
Charizard,Zacian,2021-12-20,0.0,1
Charizard,Other,2021-12-20,0.0,1
Charizard,Dragapult Inteleon,2021-12-20,0.0,1
Charizard,Umbreon Urshifu,2021-12-20,0.0,1
Gengar Inteleon,Weezing Inteleon,2021-12-20,0.0,1
Gengar Inteleon,Zacian,2021-12-20,0.0,1
Gengar Inteleon,Obstagoon Inteleon,2021-12-20,0.0,1
Gengar Inteleon,Mew Genesect,2021-12-20,0.0,1
Gengar Inteleon,Urshifu Inteleon,2021-12-20,0.0,2
Dragapult Inteleon,Urshifu Inteleon,2021-12-20,0.0,2
Dragapult Inteleon,Umbreon Urshifu,2021-12-20,0.0,1
Dragapult Inteleon,Zacian,2021-12-20,0.0,1
Dragapult Inteleon,Charizard,2021-12-20,0.0,1
Dragapult Inteleon,Duraludon,2021-12-20,0.0,1
Mew Genesect,Umbreon Urshifu,2021-12-13,0.43,49
Mew Genesect,Zacian,2021-12-13,0.56,18
Mew Genesect,Mew Genesect,2021-12-13,0.48,190
Mew Genesect,Other,2021-12-13,0.56,16
Mew Genesect,Victini,2021-12-13,0.43,7
Mew Genesect,Leafeon Inteleon,2021-12-13,0.67,3
Mew Genesect,Urshifu Moltres,2021-12-13,0.62,29
Mew Genesect,Leafeon Moltres,2021-12-13,0.75,4
Mew Genesect,Calyrex Inteleon,2021-12-13,0.59,22
Mew Genesect,Hoopa Moltres,2021-12-13,0.36,11
Mew Genesect,Jolteon Inteleon,2021-12-13,0.43,61
Mew Genesect,Rapid Strike Malamar,2021-12-13,0.62,8
Mew Genesect,Boltund Flaaffy,2021-12-13,0.83,6
Mew Genesect,Morpeko,2021-12-13,0.33,3
Mew Genesect,Single Strike Urshifu,2021-12-13,0.71,7
Mew Genesect,Zeraora,2021-12-13,1.0,1
Mew Genesect,Obstagoon Inteleon,2021-12-13,0.0,4
Mew Genesect,Duraludon,2021-12-13,0.49,37
Mew Genesect,Hoopa Genesect,2021-12-13,0.5,2
Mew Genesect,Shadow Rider Calyrex,2021-12-13,0.33,6
Mew Genesect,Suicune Ludicolo,2021-12-13,0.55,11
Mew Genesect,Urshifu Inteleon,2021-12-13,0.79,24
Mew Genesect,Gengar,2021-12-13,0.64,14
Mew Genesect,Centiskorch,2021-12-13,0.67,3
Mew Genesect,Blissey,2021-12-13,0.57,7
Mew Genesect,Weezing Inteleon,2021-12-13,1.0,2
Mew Genesect,Suicune Inteleon,2021-12-13,0.2,5
Mew Genesect,Inteleon,2021-12-13,0.67,6
Mew Genesect,Eternatus,2021-12-13,0.5,16
Mew Genesect,Decidueye Inteleon,2021-12-13,0.75,4
Mew Genesect,Corviknight,2021-12-13,1.0,1
Mew Genesect,Dragapult,2021-12-13,1.0,1
Mew Genesect,Boltund Inteleon,2021-12-13,1.0,1
Mew Genesect,Inteleon Inteleon,2021-12-13,0.36,11
Mew Genesect,Dragapult Inteleon,2021-12-13,0.5,2
Mew Genesect,Gengar Umbreon,2021-12-13,0.6,5
Mew Genesect,Stonjourner,2021-12-13,1.0,1
Mew Genesect,Vikavolt,2021-12-13,0.5,2
Mew Genesect,Zacian Urshifu,2021-12-13,1.0,2
Mew Genesect,Glaceon Inteleon,2021-12-13,0.5,2
Mew Genesect,Sylveon,2021-12-13,0.0,1
Jolteon Inteleon,Hoopa Moltres,2021-12-13,1.0,7
Jolteon Inteleon,Mew Genesect,2021-12-13,0.51,61
Jolteon Inteleon,Urshifu Inteleon,2021-12-13,0.29,7
Jolteon Inteleon,Umbreon Urshifu,2021-12-13,0.29,17
Jolteon Inteleon,Duraludon,2021-12-13,0.3,10
Jolteon Inteleon,Jolteon Inteleon,2021-12-13,0.48,42
Jolteon Inteleon,Suicune Ludicolo,2021-12-13,0.6,5
Jolteon Inteleon,Rapid Strike Malamar,2021-12-13,0.86,7
Jolteon Inteleon,Calyrex Inteleon,2021-12-13,0.75,8
Jolteon Inteleon,Eternatus,2021-12-13,0.7,10
Jolteon Inteleon,Calyrex Alcremie,2021-12-13,0.0,2
Jolteon Inteleon,Inteleon,2021-12-13,0.0,2
Jolteon Inteleon,Suicune Inteleon,2021-12-13,0.67,3
Jolteon Inteleon,Urshifu Moltres,2021-12-13,0.36,11
Jolteon Inteleon,Glaceon Inteleon,2021-12-13,0.0,1
Jolteon Inteleon,Inteleon Inteleon,2021-12-13,1.0,2
Jolteon Inteleon,Shadow Rider Calyrex,2021-12-13,0.67,3
Jolteon Inteleon,Other,2021-12-13,0.67,6
Jolteon Inteleon,Gengar Umbreon,2021-12-13,1.0,1
Jolteon Inteleon,Corviknight,2021-12-13,1.0,1
Jolteon Inteleon,Leafeon Moltres,2021-12-13,0.67,3
Jolteon Inteleon,Zacian,2021-12-13,0.29,7
Jolteon Inteleon,Zeraora,2021-12-13,1.0,1
Jolteon Inteleon,Zacian Urshifu,2021-12-13,0.0,3
Jolteon Inteleon,Obstagoon Inteleon,2021-12-13,1.0,1
Jolteon Inteleon,Victini,2021-12-13,1.0,3
Jolteon Inteleon,Rapid Strike Urshifu,2021-12-13,1.0,1
Jolteon Inteleon,Vikavolt,2021-12-13,0.33,3
Jolteon Inteleon,Hoopa Genesect,2021-12-13,0.0,1
Jolteon Inteleon,Stonjourner,2021-12-13,0.0,1
Jolteon Inteleon,Boltund Flaaffy,2021-12-13,0.33,3
Jolteon Inteleon,Centiskorch,2021-12-13,1.0,2
Jolteon Inteleon,Single Strike Urshifu,2021-12-13,0.0,1
Jolteon Inteleon,Sylveon,2021-12-13,0.0,1
Jolteon Inteleon,Decidueye Inteleon,2021-12-13,0.0,1
Umbreon Urshifu,Mew Genesect,2021-12-13,0.45,49
Umbreon Urshifu,Urshifu Inteleon,2021-12-13,0.19,16
Umbreon Urshifu,Duraludon,2021-12-13,0.3,10
Umbreon Urshifu,Eternatus,2021-12-13,0.0,2
Umbreon Urshifu,Leafeon Moltres,2021-12-13,0.0,4
Umbreon Urshifu,Zacian,2021-12-13,0.23,13
Umbreon Urshifu,Jolteon Inteleon,2021-12-13,0.71,17
Umbreon Urshifu,Other,2021-12-13,0.6,5
Umbreon Urshifu,Calyrex Inteleon,2021-12-13,0.0,4
Umbreon Urshifu,Umbreon Urshifu,2021-12-13,0.47,30
Umbreon Urshifu,Corviknight,2021-12-13,1.0,1
Umbreon Urshifu,Urshifu Moltres,2021-12-13,0.25,8
Umbreon Urshifu,Stonjourner,2021-12-13,1.0,1
Umbreon Urshifu,Hoopa Moltres,2021-12-13,0.2,5
Umbreon Urshifu,Morpeko,2021-12-13,0.0,1
Umbreon Urshifu,Victini,2021-12-13,0.33,3
Umbreon Urshifu,Suicune Ludicolo,2021-12-13,0.0,3
Umbreon Urshifu,Rayquaza Flaaffy,2021-12-13,0.0,1
Umbreon Urshifu,Boltund Inteleon,2021-12-13,0.0,2
Umbreon Urshifu,Vikavolt,2021-12-13,0.0,1
Umbreon Urshifu,Rapid Strike Malamar,2021-12-13,0.67,3
Umbreon Urshifu,Inteleon,2021-12-13,0.0,3
Umbreon Urshifu,Rapid Strike Urshifu,2021-12-13,0.0,1
Umbreon Urshifu,Blissey,2021-12-13,1.0,2
Umbreon Urshifu,Inteleon Inteleon,2021-12-13,0.0,1
Umbreon Urshifu,Dragapult Inteleon,2021-12-13,1.0,1
Umbreon Urshifu,Gengar,2021-12-13,0.5,4
Umbreon Urshifu,Hoopa Genesect,2021-12-13,1.0,1
Umbreon Urshifu,Decidueye Inteleon,2021-12-13,0.0,1
Umbreon Urshifu,Gardevoir,2021-12-13,1.0,1
Umbreon Urshifu,Gengar Umbreon,2021-12-13,0.0,1
Umbreon Urshifu,Centiskorch,2021-12-13,0.0,1
Umbreon Urshifu,Calyrex Alcremie,2021-12-13,0.0,1
Calyrex Alcremie,Jolteon Inteleon,2021-12-13,1.0,2
Calyrex Alcremie,Calyrex Inteleon,2021-12-13,1.0,2
Calyrex Alcremie,Suicune Ludicolo,2021-12-13,1.0,1
Calyrex Alcremie,Rapid Strike Malamar,2021-12-13,1.0,1
Calyrex Alcremie,Urshifu Moltres,2021-12-13,0.0,1
Calyrex Alcremie,Suicune Inteleon,2021-12-13,0.5,2
Calyrex Alcremie,Duraludon,2021-12-13,0.5,2
Calyrex Alcremie,Umbreon Urshifu,2021-12-13,0.0,1
Calyrex Alcremie,Inteleon Inteleon,2021-12-13,1.0,1
Zacian,Urshifu Moltres,2021-12-13,0.5,6
Zacian,Dragapult Inteleon,2021-12-13,0.0,1
Zacian,Calyrex Inteleon,2021-12-13,0.5,4
Zacian,Inteleon Inteleon,2021-12-13,1.0,2
Zacian,Gengar,2021-12-13,1.0,4
Zacian,Duraludon,2021-12-13,0.25,8
Zacian,Mew Genesect,2021-12-13,0.28,18
Zacian,Umbreon Urshifu,2021-12-13,0.69,13
Zacian,Hoopa Moltres,2021-12-13,0.67,3
Zacian,Inteleon,2021-12-13,1.0,2
Zacian,Zacian,2021-12-13,0.33,6
Zacian,Eternatus,2021-12-13,0.33,3
Zacian,Rapid Strike Malamar,2021-12-13,0.6,5
Zacian,Jolteon Inteleon,2021-12-13,0.71,7
Zacian,Boltund Flaaffy,2021-12-13,0.0,1
Zacian,Glaceon Inteleon,2021-12-13,1.0,1
Zacian,Suicune Ludicolo,2021-12-13,0.4,5
Zacian,Shadow Rider Calyrex,2021-12-13,0.5,2
Zacian,Victini,2021-12-13,0.5,2
Zacian,Leafeon Moltres,2021-12-13,0.0,1
Zacian,Urshifu Inteleon,2021-12-13,0.5,4
Zacian,Gengar Umbreon,2021-12-13,0.0,1
Zacian,Other,2021-12-13,1.0,1
Zacian,Blissey,2021-12-13,0.0,1
Zacian,Leafeon Inteleon,2021-12-13,0.5,2
Zacian,Suicune Inteleon,2021-12-13,0.5,2
Zacian,Zacian Urshifu,2021-12-13,1.0,2
Zacian,Centiskorch,2021-12-13,1.0,1
Duraludon,Urshifu Moltres,2021-12-13,0.8,10
Duraludon,Mew Genesect,2021-12-13,0.46,37
Duraludon,Zacian Urshifu,2021-12-13,0.0,1
Duraludon,Single Strike Urshifu,2021-12-13,0.33,3
Duraludon,Centiskorch,2021-12-13,0.0,2
Duraludon,Suicune Ludicolo,2021-12-13,0.67,9
Duraludon,Hoopa Moltres,2021-12-13,0.25,4
Duraludon,Urshifu Inteleon,2021-12-13,1.0,2
Duraludon,Inteleon,2021-12-13,1.0,2
Duraludon,Umbreon Urshifu,2021-12-13,0.6,10
Duraludon,Rapid Strike Malamar,2021-12-13,0.33,3
Duraludon,Jolteon Inteleon,2021-12-13,0.6,10
Duraludon,Gengar,2021-12-13,1.0,3
Duraludon,Calyrex Inteleon,2021-12-13,0.17,6
Duraludon,Inteleon Inteleon,2021-12-13,0.5,4
Duraludon,Zacian,2021-12-13,0.5,8
Duraludon,Duraludon,2021-12-13,0.5,40
Duraludon,Dragapult Inteleon,2021-12-13,0.5,2
Duraludon,Stonjourner,2021-12-13,0.5,2
Duraludon,Eternatus,2021-12-13,0.25,4
Duraludon,Blissey,2021-12-13,0.25,4
Duraludon,Victini,2021-12-13,0.0,2
Duraludon,Boltund Flaaffy,2021-12-13,1.0,1
Duraludon,Suicune Inteleon,2021-12-13,0.0,2
Duraludon,Gengar Umbreon,2021-12-13,0.0,1
Duraludon,Other,2021-12-13,0.0,1
Duraludon,Boltund Inteleon,2021-12-13,0.0,1
Duraludon,Dragapult,2021-12-13,0.5,2
Duraludon,Vikavolt,2021-12-13,0.0,2
Duraludon,Hoopa Genesect,2021-12-13,1.0,1
Duraludon,Calyrex Alcremie,2021-12-13,0.0,2
Duraludon,Decidueye Inteleon,2021-12-13,0.0,1
Inteleon Inteleon,Gengar Umbreon,2021-12-13,0.0,1
Inteleon Inteleon,Boltund Inteleon,2021-12-13,0.0,1
Inteleon Inteleon,Charizard,2021-12-13,1.0,1
Inteleon Inteleon,Eternatus,2021-12-13,0.67,3
Inteleon Inteleon,Duraludon,2021-12-13,0.25,4
Inteleon Inteleon,Zacian,2021-12-13,0.0,2
Inteleon Inteleon,Mew Genesect,2021-12-13,0.45,11
Inteleon Inteleon,Hoopa Genesect,2021-12-13,1.0,1
Inteleon Inteleon,Jolteon Inteleon,2021-12-13,0.0,2
Inteleon Inteleon,Zeraora,2021-12-13,0.0,1
Inteleon Inteleon,Rayquaza,2021-12-13,1.0,1
Inteleon Inteleon,Calyrex Inteleon,2021-12-13,0.0,2
Inteleon Inteleon,Leafeon Moltres,2021-12-13,0.0,1
Inteleon Inteleon,Hoopa Moltres,2021-12-13,0.0,1
Inteleon Inteleon,Suicune Ludicolo,2021-12-13,0.0,2
Inteleon Inteleon,Other,2021-12-13,0.0,1
Inteleon Inteleon,Urshifu Inteleon,2021-12-13,0.0,2
Inteleon Inteleon,Umbreon Urshifu,2021-12-13,1.0,1
Inteleon Inteleon,Leafeon Inteleon,2021-12-13,1.0,1
Inteleon Inteleon,Boltund Flaaffy,2021-12-13,0.0,1
Inteleon Inteleon,Obstagoon Inteleon,2021-12-13,1.0,1
Inteleon Inteleon,Calyrex Alcremie,2021-12-13,0.0,1
Shadow Rider Calyrex,Mew Genesect,2021-12-13,0.5,6
Shadow Rider Calyrex,Calyrex Inteleon,2021-12-13,1.0,1
Shadow Rider Calyrex,Suicune Ludicolo,2021-12-13,0.0,2
Shadow Rider Calyrex,Other,2021-12-13,1.0,2
Shadow Rider Calyrex,Jolteon Inteleon,2021-12-13,0.33,3
Shadow Rider Calyrex,Victini,2021-12-13,1.0,1
Shadow Rider Calyrex,Leafeon Moltres,2021-12-13,0.0,1
Shadow Rider Calyrex,Zacian,2021-12-13,0.5,2
Shadow Rider Calyrex,Suicune Inteleon,2021-12-13,0.0,1
Shadow Rider Calyrex,Urshifu Moltres,2021-12-13,1.0,1
Shadow Rider Calyrex,Urshifu Inteleon,2021-12-13,1.0,1
Shadow Rider Calyrex,Gengar Umbreon,2021-12-13,0.0,1
Shadow Rider Calyrex,Leafeon Inteleon,2021-12-13,1.0,1
Shadow Rider Calyrex,Eternatus,2021-12-13,0.0,1
Shadow Rider Calyrex,Blissey,2021-12-13,1.0,1
Urshifu Moltres,Eternatus,2021-12-13,0.5,2
Urshifu Moltres,Hoopa Moltres,2021-12-13,1.0,3
Urshifu Moltres,Mew Genesect,2021-12-13,0.38,29
Urshifu Moltres,Rapid Strike Urshifu,2021-12-13,1.0,1
Urshifu Moltres,Umbreon Urshifu,2021-12-13,0.75,8
Urshifu Moltres,Duraludon,2021-12-13,0.2,10
Urshifu Moltres,Leafeon Moltres,2021-12-13,0.0,2
Urshifu Moltres,Calyrex Inteleon,2021-12-13,0.0,2
Urshifu Moltres,Zacian,2021-12-13,0.5,6
Urshifu Moltres,Jolteon Inteleon,2021-12-13,0.64,11
Urshifu Moltres,Gengar,2021-12-13,1.0,1
Urshifu Moltres,Other,2021-12-13,1.0,1
Urshifu Moltres,Suicune Ludicolo,2021-12-13,0.62,8
Urshifu Moltres,Victini,2021-12-13,1.0,1
Urshifu Moltres,Boltund Inteleon,2021-12-13,1.0,1
Urshifu Moltres,Suicune Inteleon,2021-12-13,0.0,1
Urshifu Moltres,Vikavolt,2021-12-13,1.0,1
Urshifu Moltres,Rapid Strike Malamar,2021-12-13,1.0,2
Urshifu Moltres,Urshifu Moltres,2021-12-13,0.5,8
Urshifu Moltres,Glaceon Inteleon,2021-12-13,1.0,2
Urshifu Moltres,Shadow Rider Calyrex,2021-12-13,0.0,1
Urshifu Moltres,Calyrex Alcremie,2021-12-13,1.0,1
Urshifu Moltres,Zacian Urshifu,2021-12-13,0.0,1
Urshifu Moltres,Leafeon Inteleon,2021-12-13,0.0,2
Urshifu Moltres,Hoopa Genesect,2021-12-13,0.0,1
Urshifu Moltres,Urshifu Inteleon,2021-12-13,0.5,2
Urshifu Moltres,Inteleon,2021-12-13,0.0,1
Urshifu Moltres,Dragapult,2021-12-13,0.0,1
Urshifu Moltres,Sylveon,2021-12-13,1.0,1
Calyrex Inteleon,Calyrex Inteleon,2021-12-13,0.5,16
Calyrex Inteleon,Suicune Ludicolo,2021-12-13,0.2,5
Calyrex Inteleon,Blissey,2021-12-13,0.0,1
Calyrex Inteleon,Duraludon,2021-12-13,0.83,6
Calyrex Inteleon,Mew Genesect,2021-12-13,0.32,22
Calyrex Inteleon,Gengar,2021-12-13,0.5,2
Calyrex Inteleon,Zacian,2021-12-13,0.5,4
Calyrex Inteleon,Umbreon Urshifu,2021-12-13,0.75,4
Calyrex Inteleon,Shadow Rider Calyrex,2021-12-13,0.0,1
Calyrex Inteleon,Jolteon Inteleon,2021-12-13,0.25,8
Calyrex Inteleon,Urshifu Moltres,2021-12-13,1.0,2
Calyrex Inteleon,Suicune Inteleon,2021-12-13,0.0,3
Calyrex Inteleon,Gardevoir,2021-12-13,1.0,1
Calyrex Inteleon,Calyrex Alcremie,2021-12-13,0.0,2
Calyrex Inteleon,Zacian Urshifu,2021-12-13,0.0,1
Calyrex Inteleon,Inteleon,2021-12-13,0.5,2
Calyrex Inteleon,Urshifu Inteleon,2021-12-13,0.67,3
Calyrex Inteleon,Eternatus,2021-12-13,0.0,1
Calyrex Inteleon,Hoopa Moltres,2021-12-13,0.67,3
Calyrex Inteleon,Inteleon Inteleon,2021-12-13,1.0,2
Calyrex Inteleon,Centiskorch,2021-12-13,1.0,2
Calyrex Inteleon,Other,2021-12-13,0.5,2
Calyrex Inteleon,Glaceon Inteleon,2021-12-13,1.0,1
Calyrex Inteleon,Dragapult,2021-12-13,1.0,1
Calyrex Inteleon,Boltund Inteleon,2021-12-13,1.0,1
Calyrex Inteleon,Leafeon Moltres,2021-12-13,1.0,1
Calyrex Inteleon,Rapid Strike Malamar,2021-12-13,0.5,2
Calyrex Inteleon,Victini,2021-12-13,1.0,1
Calyrex Inteleon,Gengar Umbreon,2021-12-13,0.0,1
Suicune Inteleon,Jolteon Inteleon,2021-12-13,0.33,3
Suicune Inteleon,Mew Genesect,2021-12-13,0.6,5
Suicune Inteleon,Calyrex Inteleon,2021-12-13,1.0,3
Suicune Inteleon,Urshifu Moltres,2021-12-13,1.0,1
Suicune Inteleon,Rapid Strike Malamar,2021-12-13,0.0,1
Suicune Inteleon,Duraludon,2021-12-13,0.5,2
Suicune Inteleon,Shadow Rider Calyrex,2021-12-13,1.0,1
Suicune Inteleon,Zacian,2021-12-13,0.5,2
Suicune Inteleon,Victini,2021-12-13,1.0,2
Suicune Inteleon,Calyrex Alcremie,2021-12-13,0.0,2
Suicune Inteleon,Urshifu Inteleon,2021-12-13,1.0,1
