Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
219,Duhskull,,6,2 - 4 - 0,45.83%,46.48%,Jolteon Inteleon,,duhskull
220,Tommy Hines,,6,2 - 0 - 0drop,45.00%,59.85%,Leafeon Inteleon,,tcat0101
221,juonx477,,6,2 - 3 - 0drop,45.00%,49.67%,Urshifu Moltres,,juonx477
222,ChronoZero,,6,2 - 4 - 0,44.17%,51.14%,Victini,,chronozero
223,ianlaneifa,,6,2 - 3 - 0drop,43.33%,56.94%,Hoopa Moltres,,ianlaneifa
224,Akiyama777,,6,2 - 3 - 0drop,43.33%,51.00%,Sylveon,,akiyama777
225,Jacob Stillwell,,6,2 - 4 - 0,43.06%,46.96%,Rapid Strike Malamar,,jakesterisit
226,Holden Taylor,,6,2 - 4 - 0,41.67%,46.99%,Boltund Flaaffy,,lostblossom
227,rexdog,,6,2 - 4 - 0,41.67%,42.14%,Mew Genesect,,rexdog
228,PokeYonko,,6,2 - 4 - 0,38.89%,47.30%,Jolteon Inteleon,,pokeyonko
229,Jpizzy41,,6,2 - 4 - 0,37.50%,48.01%,Sylveon,,jpizzy41
230,Lustereclips,,6,2 - 2 - 0drop,37.50%,45.95%,Umbreon Urshifu,,lustereclips
231,AlexandreORAND,,6,2 - 4 - 0,37.22%,46.67%,Eternatus,,alexandreorand
232,Cruelwrld,,6,2 - 4 - 0,34.72%,51.43%,Jolteon Inteleon,,cruelwrld
233,Jeferson nunes,,4,1 - 3 - 1drop,45.00%,41.06%,Genesect Toxtricity,,alemaotcg
234,Hannah A,,4,1 - 3 - 1drop,36.67%,40.63%,Gengar,,bugsnbrew
235,JayArrCee,,3,1 - 2 - 0drop,69.44%,42.26%,Shadow Rider Calyrex,,jayarrcee
236,NickH777,,3,1 - 1 - 0drop,66.67%,54.63%,Mew Genesect,,nickh777
237,Rubén Mendoza,,3,1 - 4 - 0drop,66.67%,48.89%,Victini Inteleon,,rubnmp
238,Austin Miller,,3,1 - 3 - 0drop,62.50%,42.99%,Calyrex Inteleon,,mmasterdaddy
239,heyimtazz,,3,1 - 3 - 0drop,60.42%,49.58%,Calyrex Inteleon,,heyimtazz
240,Anti,,3,1 - 1 - 0drop,58.33%,56.94%,Mew Genesect,,anti
241,GABY,,3,1 - 2 - 0drop,58.33%,52.56%,Mew Genesect,,gaby
242,Jaybob952,,3,1 - 5 - 0,58.33%,47.18%,Tornadus,,jaybob952
243,catron,,3,1 - 5 - 0,58.33%,41.25%,Morpeko,,catron
244,GABRIEL23,,3,1 - 3 - 0drop,56.25%,48.48%,Eternatus,,gabriel23
245,Julius Chapman,,3,1 - 3 - 0drop,55.83%,44.91%,Mew Genesect,,huliusdablack
246,Golisopod014,,3,1 - 2 - 0drop,55.56%,45.21%,Blaziken,,golisopod014
247,jasmej271190,,3,1 - 5 - 0,55.56%,38.97%,Duraludon,,jasmej271190
248,channels05,,3,1 - 1 - 0drop,54.17%,55.21%,Umbreon Urshifu,,channels05
249,Dan Irish,,3,1 - 3 - 0drop,54.17%,44.72%,Umbreon Urshifu,,danirish1
250,Roughly52,,3,1 - 2 - 0drop,52.78%,53.57%,Zacian,,roughly52
251,Bruno Souza,,3,1 - 3 - 0drop,52.08%,52.36%,Rapid Strike Malamar,,bhhenriques
252,theBROTH,,3,1 - 3 - 0drop,52.08%,49.39%,Lapras,,thebroth
253,Erich F,,3,1 - 3 - 0drop,52.08%,45.75%,Zacian,,ef72489
254,Xsims,,3,1 - 3 - 0drop,51.67%,47.92%,Umbreon Urshifu,,xsims
255,ArchmagesTower,,3,1 - 3 - 0drop,50.00%,48.26%,Eternatus,,archmagestower
256,leahjubilee,,3,1 - 5 - 0,50.00%,47.92%,Ice Rider Calyrex,,leahjubilee
257,mkirby,,3,1 - 4 - 0drop,50.00%,45.00%,Jolteon Inteleon,,mkirby
258,jtap15,,3,1 - 2 - 0drop,50.00%,43.89%,Umbreon Urshifu,,jtap15
259,destruidor24672,,3,1 - 5 - 0,48.61%,45.31%,Other,,destruidor24672
260,Proto1551,,3,1 - 4 - 0drop,48.33%,43.40%,Weezing Inteleon,,proto1551
261,DeadSpace,,3,1 - 4 - 0drop,48.33%,42.90%,Shadow Rider Calyrex,,deadspace
262,orange15432,,3,1 - 3 - 0drop,47.92%,54.58%,Duraludon,,orange15432
263,KindChild,,3,1 - 3 - 0drop,47.92%,47.22%,Rayquaza,,kindchild
264,BraxtonM,,3,1 - 5 - 0,46.94%,44.52%,Obstagoon Inteleon,,braxtonm
265,FlowTKast,,3,1 - 2 - 0drop,46.67%,53.89%,Jolteon Inteleon,,flowtkast
266,GeisslerAlec,,3,1 - 1 - 0drop,45.83%,52.78%,Mew Genesect,,geissleralec
267,Boyd643,,3,1 - 3 - 0drop,45.42%,44.83%,Victini Inteleon,,boyd643
268,Dragonite9967075,,3,1 - 3 - 0drop,45.42%,42.75%,Zacian,,dragonite9967075
269,yellochellow,,3,1 - 5 - 0,44.17%,49.69%,Umbreon Urshifu,,yellochellow
270,Jason Calderon,,3,1 - 4 - 0drop,43.00%,45.65%,Suicune Inteleon,,pipps
271,tiosam13,,3,1 - 3 - 0drop,41.67%,52.71%,Glaceon Inteleon,,tiosam13
272,meirelles7,,3,1 - 2 - 0drop,41.67%,45.83%,Mew Genesect,,meirelles7
273,Karmq217,,3,1 - 2 - 0drop,41.67%,43.52%,Zacian,,karmq217
274,Zarbon,,3,1 - 3 - 0drop,41.25%,47.81%,Mew Genesect,,zarbon
275,mouldyodin,,3,1 - 5 - 0,40.28%,44.12%,Urshifu Inteleon,,mouldyodin
276,dabs,,3,1 - 3 - 0drop,39.58%,45.37%,Calyrex Inteleon,,dabs
277,Terryharris7899,,3,1 - 4 - 0drop,38.33%,45.62%,Leafeon Moltres,,terryharris7899
278,Romeo1Bravo,,3,1 - 2 - 0drop,30.56%,47.81%,Suicune Ludicolo,,romeo1bravo
279,Dlandis1029,,1,0 - 3 - 1drop,43.75%,43.94%,Urshifu Inteleon,,dlandis1029
280,jrubin33,,1,0 - 3 - 1drop,27.08%,45.63%,Flareon,,jrubin33
281,dzt3,,0,0 - 1 - 0drop,83.33%,56.94%,Coalossal (Tar Generator),,dzt3
282,thegreatpagliacc,,0,0 - 1 - 0drop,83.33%,54.17%,Mew Genesect,,thegreatpagliacc
283,SLAYER7271993,,0,0 - 2 - 0drop,75.00%,53.47%,Mew Genesect,,slayer7271993
284,ChibiTsu,,0,0 - 2 - 0drop,66.67%,54.86%,Other,,chibitsu
285,compYammu,,0,0 - 1 - 0drop,66.67%,54.17%,Jolteon Inteleon,,compyammu
286,VOLCANION1224,,0,0 - 1 - 0drop,66.67%,54.17%,Suicune Ludicolo,,volcanion1224
287,sooo,,0,0 - 1 - 0drop,66.67%,46.94%,Leafeon Moltres,,sooo
288,jbscudd,,0,0 - 2 - 0drop,58.33%,50.00%,Boltund Flaaffy,,jbscudd
289,NaviGatorZLD,,0,0 - 2 - 0drop,53.33%,47.73%,Gardevoir,,navigatorzld
290,Darceloix,,0,0 - 3 - 0drop,52.78%,40.63%,Blissey,,darceloix
291,GibbyTangArcher,,0,0 - 1 - 0drop,50.00%,60.83%,Crabominable Inteleon,,gibbytangarcher
292,shishiya,,0,0 - 1 - 0drop,50.00%,54.17%,Victini,,shishiya
293,kong01361955,,0,0 - 1 - 0drop,50.00%,52.50%,Inteleon Inteleon,,kong01361955
294,fryeguy67,,0,0 - 2 - 0drop,50.00%,52.08%,Other,,fryeguy67
295,Horo,,0,0 - 2 - 0drop,50.00%,50.69%,Inteleon,,horo
296,Goattoglory,,0,0 - 2 - 0drop,50.00%,50.69%,Urshifu Inteleon,,goattoglory
297,MacroxssZ,,0,0 - 1 - 0drop,50.00%,50.00%,Umbreon Urshifu,,macroxssz
298,homemadebiscuit,,0,0 - 2 - 0drop,50.00%,49.17%,Zacian,,homemadebiscuit
299,Utility,,0,0 - 1 - 0drop,50.00%,48.61%,Mew Genesect,,utility
300,Bruno Paredes,,0,0 - 2 - 0drop,50.00%,46.39%,Urshifu Inteleon,,setheboo
301,Frank van der Wielen,,0,0 - 2 - 0drop,50.00%,44.31%,Tapu Koko Electrode,,frankvanderwielen
302,Clayton Fagan,,0,0 - 3 - 0drop,47.22%,42.87%,Rapid Strike Malamar,,madtrucker78
303,Matthewg21,,0,0 - 6 - 0,47.22%,38.66%,Mew Genesect,,matthewg21
304,Nikolas Sales,,0,0 - 2 - 0drop,45.83%,56.67%,Decidueye Inteleon,,nik
305,irvintyes,,0,0 - 2 - 0drop,45.83%,53.33%,Calyrex Inteleon,,irvintyes
306,TypicalLegend,,0,0 - 6 - 0,45.83%,45.83%,Leafeon Inteleon,,typicallegend
307,Valgorin,,0,0 - 2 - 0drop,45.00%,47.22%,Urshifu Inteleon,,valgorin
308,BananaManHehehe :),,0,0 - 6 - 0,44.44%,47.69%,Inteleon Inteleon,,mehdudeman
309,Lpc1994,,0,0 - 6 - 0,44.44%,42.55%,Rayquaza,,lpc1994
310,Arturito,,0,0 - 6 - 0,42.78%,40.43%,Urshifu Inteleon,,arturito
311,Vina,,0,0 - 3 - 0drop,41.67%,48.33%,Inteleon,,vina
312,Tangbrandon1997,,0,0 - 6 - 0,40.28%,42.08%,Zacian,,tangbrandon1997
313,Sanjay7s,,0,0 - 6 - 0,40.28%,41.16%,Duraludon,,sanjay7s
314,Juancho S,,0,0 - 6 - 0,38.89%,45.48%,Umbreon Urshifu,,auriz27
315,jackandrocco,,0,0 - 6 - 0,38.89%,41.34%,Mew Genesect,,jackandrocco
316,MarxistLeninist,,0,0 - 3 - 0drop,38.33%,57.22%,Victini Inteleon,,marxistleninist
317,jonnybrah,,0,0 - 2 - 0drop,37.50%,47.92%,Gardevoir,,jonnybrah
318,Mario Yanez,,0,0 - 2 - 0drop,37.50%,45.56%,Mew Genesect,,marioyanez
319,awildjordan,,0,0 - 6 - 0,37.50%,42.36%,Jolteon Inteleon,,awildjordan
320,ozzycarapia4,,0,0 - 2 - 0drop,37.50%,35.83%,Victini,,ozzycarapia4
321,Specterknight8,,0,0 - 6 - 0,34.44%,44.48%,Leafeon Inteleon,,specterknight8
322,Connor Barrios,,0,0 - 1 - 0drop,33.33%,58.33%,Rapid Strike Malamar,,bulba213
323,ballina16,,0,0 - 6 - 0,33.33%,40.15%,Charizard,,ballina16
324,ExDiego,,0,0 - 6 - 0,31.94%,41.21%,Gengar Inteleon,,exdiego
325,yanpisani22,,0,0 - 6 - 0,31.94%,39.35%,Umbreon Urshifu,,yanpisani22
326,mikemrtn,,0,0 - 2 - 0drop,29.17%,57.50%,Jolteon Inteleon,,mikemrtn
327,Ludivic C,,0,0 - 6 - 0,29.17%,35.88%,Dragapult Inteleon,,captainwetpants
328,Yaakov E,,0,0 - 6 - 0,27.78%,41.67%,Other,,yaakov321
329,Iker Fernandez,,0,0 - 6 - 0,26.39%,39.24%,Urshifu Inteleon,,ikerfb116
330,Miggy Hayakawa,,0,0 - 2 - 0drop,25.00%,50.00%,Duraludon,,bakalmastergx
